"educ_yrs","age","exper","month_interview","wealth_group","female","rural","earnings_usd","years_lived_elsewhere","christian_main","christian_evang","muslim","kikuyu"
8,30,16,5,3,0,1,279.06976744186,30,1,0,0,0
8,36,22,5,2,0,1,279.06976744186,36,1,0,0,0
15,24,3,5,2,0,1,279.06976744186,24,1,0,0,0
2,47,39,5,2,0,1,279.06976744186,39,1,0,0,0
8,41,27,3,3,0,0,279.06976744186,41,1,0,0,0
14,33,13,3,3,0,1,279.06976744186,33,1,0,0,0
6,29,17,2,2,0,1,279.06976744186,29,0,1,0,0
13,21,2,4,3,0,0,279.06976744186,21,1,0,0,0
8,38,24,6,4,0,0,279.06976744186,36,1,0,0,0
8,50,36,5,2,0,1,279.06976744186,3,1,0,0,0
16,26,4,4,5,0,0,279.06976744186,26,1,0,0,0
12,36,18,6,4,0,0,279.06976744186,31,1,0,0,0
15,31,10,5,5,0,0,279.06976744186,28,1,0,0,0
8,18,4,6,1,0,1,279.06976744186,18,1,0,0,0
7,25,12,5,1,0,1,279.06976744186,25,0,1,0,0
12,25,7,5,3,0,1,279.06976744186,25,1,0,0,0
8,35,21,5,1,0,1,279.06976744186,35,0,1,0,0
15,29,8,3,5,0,0,279.06976744186,25,0,0,0,0
8,34,20,6,5,0,0,279.06976744186,29,1,0,0,0
14,22,2,6,5,0,0,279.06976744186,22,1,0,0,1
14,24,4,4,4,0,0,279.06976744186,21,1,0,0,0
12,30,12,4,4,0,0,279.06976744186,21,1,0,0,0
12,30,12,5,5,0,0,279.06976744186,20,1,0,0,0
13,26,7,6,3,0,0,279.06976744186,21,0,1,0,0
12,25,7,6,3,0,0,279.06976744186,22,0,1,0,0
7,52,39,6,4,0,0,279.06976744186,27,1,0,0,0
11,28,11,6,5,0,0,279.06976744186,28,0,0,1,1
9,49,34,3,4,0,0,279.06976744186,31,1,0,0,1
6,19,7,3,3,0,0,279.06976744186,19,1,0,0,0
12,25,7,2,4,0,0,279.06976744186,19,0,1,0,0
4,44,34,6,4,0,0,279.06976744186,29,0,1,0,0
4,40,30,5,4,0,0,279.06976744186,19,0,1,0,0
9,21,6,5,3,0,0,279.06976744186,19,1,0,0,0
8,34,20,5,4,0,0,279.06976744186,21,0,1,0,0
7,22,9,2,2,0,0,279.06976744186,18,1,0,0,0
7,29,16,3,5,0,0,279.06976744186,14,1,0,0,1
12,26,8,3,5,0,0,279.06976744186,20,0,1,0,0
12,26,8,5,4,0,0,279.06976744186,19,0,0,0,0
11,22,5,6,3,0,0,290.697674418605,16,0,0,1,0
11,32,15,4,2,0,0,290.697674418605,20,0,1,0,0
12,43,25,7,4,0,0,290.697674418605,43,0,1,0,1
12,19,1,4,4,0,0,290.697674418605,19,0,0,0,0
11,30,13,6,2,0,1,290.697674418605,30,0,0,1,0
12,19,1,6,5,0,0,290.697674418605,19,0,0,0,0
12,52,34,6,4,0,0,293.023255813953,52,1,0,0,1
14,26,6,3,2,0,1,296.883720930233,26,1,0,0,0
10,30,14,3,4,0,1,297.674418604651,30,1,0,0,0
14,34,14,5,4,0,0,302.325581395349,34,1,0,0,0
12,32,14,2,3,0,1,302.325581395349,32,0,0,1,0
8,24,10,6,4,0,1,302.325581395349,24,0,0,1,0
13,45,26,4,1,0,1,302.325581395349,45,1,0,0,0
8,41,27,5,4,0,0,302.325581395349,41,0,0,1,0
0,36,30,4,1,0,1,302.325581395349,30,0,1,0,0
11,32,15,4,2,0,1,302.325581395349,32,0,0,1,0
6,36,24,5,4,0,1,302.325581395349,35,0,1,0,0
15,33,12,5,4,0,0,302.325581395349,30,1,0,0,0
15,30,9,4,4,0,0,302.325581395349,30,0,0,0,0
0,39,33,3,1,0,1,302.325581395349,39,0,0,1,0
7,47,34,4,4,0,0,302.325581395349,26,0,0,0,0
3,29,20,6,2,0,1,302.325581395349,24,0,0,0,0
12,22,4,2,5,0,0,302.325581395349,22,1,0,0,0
8,24,10,2,1,0,1,302.325581395349,24,1,0,0,0
12,26,8,5,5,0,1,302.325581395349,1,1,0,0,0
15,26,5,3,4,0,1,302.325581395349,NA,0,1,0,0
12,27,9,4,5,0,0,302.325581395349,27,0,1,0,0
14,24,4,5,4,0,1,302.325581395349,24,1,0,0,0
8,32,18,4,4,0,0,302.325581395349,24,1,0,0,0
16,28,6,3,4,0,0,302.325581395349,28,1,0,0,1
8,37,23,6,4,0,1,302.325581395349,37,1,0,0,1
8,47,33,3,3,0,1,302.325581395349,23,1,0,0,1
12,23,5,5,5,0,1,302.325581395349,23,1,0,0,0
12,48,30,4,4,0,0,302.325581395349,48,1,0,0,1
12,19,1,5,4,0,0,302.325581395349,19,0,1,0,1
14,32,12,6,5,0,0,302.325581395349,27,1,0,0,0
11,43,26,4,5,0,1,302.325581395349,22,0,1,0,0
8,24,10,7,4,0,0,302.325581395349,19,1,0,0,0
11,46,29,6,4,0,0,302.325581395349,39,1,0,0,1
10,54,38,6,4,0,1,302.325581395349,54,1,0,0,1
12,27,9,4,4,0,0,302.325581395349,23,1,0,0,1
12,33,15,3,4,0,1,302.325581395349,26,1,0,0,0
3,34,25,6,2,0,1,302.325581395349,34,1,0,0,0
16,36,14,6,4,0,1,302.325581395349,36,0,1,0,0
10,26,10,2,3,0,1,302.325581395349,25,1,0,0,0
13,22,3,3,2,0,0,302.325581395349,15,1,0,0,0
12,46,28,7,5,0,0,302.325581395349,29,0,1,0,0
15,38,17,2,5,0,0,302.325581395349,38,0,1,0,0
8,27,13,2,4,0,0,302.325581395349,27,1,0,0,0
12,33,15,5,5,0,0,302.325581395349,20,1,0,0,0
11,37,20,6,3,0,1,302.325581395349,26,0,0,0,0
8,35,21,6,4,0,0,302.325581395349,19,1,0,0,0
7,50,37,5,2,0,1,302.325581395349,50,1,0,0,0
8,27,13,4,4,0,1,302.325581395349,27,1,0,0,0
11,26,9,4,4,0,0,302.325581395349,22,1,0,0,0
12,32,14,4,4,0,0,302.325581395349,20,0,1,0,0
8,52,38,6,1,0,1,302.325581395349,52,0,1,0,0
9,35,20,5,4,0,1,302.325581395349,35,0,1,0,0
12,46,28,4,4,0,0,302.325581395349,20,0,1,0,0
12,22,4,4,4,0,0,302.325581395349,19,0,1,0,0
15,31,10,4,5,0,0,302.325581395349,9,0,1,0,0
12,28,10,4,4,0,0,306.976744186047,23,1,0,0,0
8,33,19,6,2,0,1,310.232558139535,33,0,0,1,0
8,15,1,5,5,0,0,325.581395348837,15,0,0,1,0
8,31,17,4,3,0,0,325.581395348837,23,0,1,0,0
12,24,6,6,5,0,0,325.581395348837,22,0,0,1,0
8,53,39,4,4,0,0,325.581395348837,20,1,0,0,0
12,35,17,4,4,0,0,325.581395348837,35,0,0,1,0
16,29,7,6,4,0,0,325.581395348837,9,1,0,0,0
11,52,35,6,4,0,0,325.581395348837,52,1,0,0,0
4,34,24,4,4,0,1,325.581395348837,34,0,0,1,0
8,29,15,3,3,0,0,325.581395348837,28,1,0,0,0
15,25,4,4,4,0,1,325.581395348837,25,1,0,0,1
10,24,8,3,4,0,0,325.581395348837,24,1,0,0,0
12,25,7,6,5,0,1,325.581395348837,15,1,0,0,0
14,34,14,5,4,0,0,325.581395348837,34,1,0,0,0
0,40,34,5,1,0,1,325.581395348837,40,1,0,0,0
8,50,36,5,2,0,1,325.581395348837,50,0,0,1,0
8,22,8,5,1,0,1,325.581395348837,22,1,0,0,0
8,28,14,3,3,0,1,325.581395348837,28,1,0,0,0
12,46,28,7,2,0,1,325.581395348837,16,1,0,0,0
10,22,6,3,3,0,0,325.581395348837,22,1,0,0,0
10,39,23,5,5,0,1,325.581395348837,23,1,0,0,1
8,35,21,4,5,0,0,325.581395348837,35,1,0,0,1
5,40,29,3,3,0,1,325.581395348837,40,0,1,0,1
12,41,23,2,4,0,1,325.581395348837,41,1,0,0,1
0,42,36,3,4,0,0,325.581395348837,42,0,1,0,0
6,21,9,4,1,0,1,325.581395348837,21,1,0,0,0
12,20,2,2,4,0,1,325.581395348837,19,0,1,0,0
14,23,3,4,3,0,1,325.581395348837,23,1,0,0,0
15,31,10,3,4,0,1,325.581395348837,31,1,0,0,0
15,45,24,5,4,0,1,325.581395348837,45,1,0,0,0
12,52,34,6,4,0,1,325.581395348837,52,0,1,0,0
16,26,4,4,3,0,1,325.581395348837,26,1,0,0,0
12,21,3,5,4,0,0,325.581395348837,21,0,1,0,0
12,21,3,3,2,0,1,325.581395348837,21,1,0,0,1
12,22,4,2,5,0,0,325.581395348837,18,1,0,0,0
0,36,30,6,1,0,1,325.581395348837,36,0,0,0,0
15,27,6,6,5,0,0,325.581395348837,27,0,1,0,0
8,24,10,2,4,0,0,325.581395348837,24,1,0,0,0
8,51,37,3,3,0,1,325.581395348837,51,1,0,0,0
8,50,36,2,3,0,1,325.581395348837,50,1,0,0,0
7,41,28,2,3,0,0,325.581395348837,41,1,0,0,0
8,47,33,5,2,0,0,325.581395348837,47,1,0,0,0
8,52,38,2,3,0,1,325.581395348837,52,0,1,0,0
16,27,5,4,4,0,0,325.581395348837,27,0,0,0,0
13,28,9,2,5,0,0,325.581395348837,28,1,0,0,0
11,33,16,6,1,0,1,325.581395348837,33,1,0,0,0
8,37,23,6,2,0,1,325.581395348837,37,1,0,0,0
15,33,12,5,4,0,0,325.581395348837,24,1,0,0,0
15,28,7,5,5,0,0,325.581395348837,27,1,0,0,0
10,31,15,2,4,0,0,325.581395348837,24,0,1,0,0
8,53,39,6,4,0,1,334.883720930233,53,1,0,0,1
8,31,17,6,4,0,1,334.883720930233,31,0,0,0,0
8,36,22,6,4,0,0,337.209302325581,18,0,0,1,0
11,28,11,5,4,0,0,337.209302325581,25,0,0,0,0
12,26,8,4,5,0,0,348.837209302326,25,1,0,0,0
13,33,14,5,5,0,0,348.837209302326,33,0,0,1,0
0,48,42,5,2,0,0,348.837209302326,28,0,0,1,0
0,34,28,5,3,0,0,348.837209302326,19,1,0,0,0
4,27,17,5,1,0,0,348.837209302326,27,0,1,0,0
6,35,23,5,1,0,0,348.837209302326,25,0,0,1,0
9,27,12,7,5,0,0,348.837209302326,22,1,0,0,0
3,48,39,5,3,0,0,348.837209302326,18,0,0,1,0
9,28,13,5,3,0,0,348.837209302326,18,0,1,0,0
13,25,6,5,4,0,0,348.837209302326,25,0,0,1,0
16,28,6,3,5,0,0,348.837209302326,28,1,0,0,0
2,49,41,3,3,0,0,348.837209302326,28,1,0,0,0
8,28,14,4,4,0,0,348.837209302326,20,0,0,1,0
5,29,18,3,4,0,0,348.837209302326,19,0,0,1,0
12,28,10,3,4,0,0,348.837209302326,22,1,0,0,0
12,26,8,4,4,0,0,348.837209302326,4,0,1,0,0
8,44,30,6,3,0,0,348.837209302326,44,0,0,1,0
3,44,35,6,3,0,0,348.837209302326,24,0,0,1,0
10,24,8,6,4,0,0,348.837209302326,21,1,0,0,0
8,33,19,6,4,0,0,348.837209302326,21,0,1,0,0
12,32,14,6,5,0,0,348.837209302326,32,0,0,1,0
2,42,34,6,4,0,0,348.837209302326,22,0,0,1,0
12,23,5,6,4,0,0,348.837209302326,18,0,0,1,0
12,33,15,7,4,0,0,348.837209302326,23,0,0,1,0
8,39,25,2,5,0,0,348.837209302326,18,0,1,0,0
12,31,13,2,5,0,0,348.837209302326,20,0,1,0,0
12,28,10,7,4,0,0,348.837209302326,22,0,0,0,0
12,28,10,3,5,0,0,348.837209302326,28,1,0,0,0
12,29,11,3,5,0,0,348.837209302326,24,0,1,0,0
8,31,17,2,5,0,0,348.837209302326,16,1,0,0,0
12,28,10,4,4,0,0,348.837209302326,24,1,0,0,0
12,25,7,5,4,0,0,348.837209302326,21,1,0,0,0
15,28,7,4,4,0,0,348.837209302326,28,1,0,0,0
12,35,17,4,4,0,0,348.837209302326,20,1,0,0,0
8,29,15,4,4,0,0,348.837209302326,21,1,0,0,0
11,18,1,4,4,0,0,348.837209302326,18,0,0,1,0
9,23,8,5,4,0,1,348.837209302326,23,0,1,0,0
7,45,32,5,1,0,1,348.837209302326,45,0,0,1,0
12,34,16,5,1,0,1,348.837209302326,34,0,0,1,0
8,35,21,2,1,0,1,348.837209302326,35,1,0,0,0
12,37,19,7,4,0,1,348.837209302326,32,1,0,0,0
8,50,36,6,4,0,1,348.837209302326,50,0,0,1,0
12,20,2,6,4,0,1,348.837209302326,20,0,0,1,0
15,50,29,6,3,0,1,348.837209302326,50,1,0,0,0
12,33,15,3,4,0,0,348.837209302326,33,1,0,0,0
8,29,15,3,2,0,1,348.837209302326,29,0,0,1,0
8,39,25,3,3,0,0,348.837209302326,39,0,0,1,0
8,49,35,3,3,0,0,348.837209302326,49,0,0,1,0
14,28,8,4,4,0,0,348.837209302326,25,0,0,1,0
12,31,13,4,4,0,0,348.837209302326,26,0,1,0,0
8,32,18,4,2,0,1,348.837209302326,32,0,0,1,0
8,38,24,4,3,0,1,348.837209302326,38,0,0,1,0
8,44,30,4,1,0,1,348.837209302326,39,0,0,1,0
1,54,47,4,1,0,0,348.837209302326,54,0,0,1,0
8,32,18,5,4,0,0,348.837209302326,32,0,1,0,0
8,40,26,5,5,0,0,348.837209302326,31,0,1,0,0
4,38,28,5,1,0,1,348.837209302326,38,0,1,0,0
5,27,16,5,1,0,1,348.837209302326,27,0,1,0,0
8,22,8,4,2,0,1,348.837209302326,22,0,1,0,0
4,42,32,4,3,0,1,348.837209302326,42,0,0,0,0
13,42,23,4,5,0,0,348.837209302326,42,1,0,0,0
10,21,5,4,3,0,0,348.837209302326,21,0,0,1,0
6,50,38,4,4,0,0,348.837209302326,30,0,1,0,0
16,40,18,4,5,0,0,348.837209302326,23,0,1,0,0
14,28,8,4,1,0,1,348.837209302326,28,0,0,1,0
10,51,35,6,3,0,0,348.837209302326,12,0,0,0,0
12,23,5,6,4,0,0,348.837209302326,20,0,1,0,0
12,21,3,6,4,0,0,348.837209302326,21,1,0,0,0
8,54,40,6,4,0,0,348.837209302326,39,1,0,0,1
15,39,18,5,4,0,0,348.837209302326,25,0,1,0,0
8,26,12,2,1,0,1,348.837209302326,26,1,0,0,0
6,26,14,5,1,0,1,348.837209302326,26,0,1,0,0
12,53,35,5,5,0,0,348.837209302326,43,1,0,0,0
13,23,4,7,5,0,0,348.837209302326,19,1,0,0,0
16,34,12,7,5,0,0,348.837209302326,29,0,1,0,1
12,40,22,7,5,0,0,348.837209302326,40,0,0,1,0
12,45,27,7,5,0,0,348.837209302326,25,0,1,0,0
12,25,7,6,5,0,0,348.837209302326,25,0,1,0,0
6,17,5,6,4,0,0,348.837209302326,17,0,0,1,0
8,34,20,6,5,0,0,348.837209302326,29,0,0,1,0
8,35,21,5,3,0,0,348.837209302326,35,0,0,1,0
12,25,7,5,5,0,0,348.837209302326,20,0,0,1,0
13,42,23,5,5,0,0,348.837209302326,42,1,0,0,0
10,36,20,3,3,0,1,348.837209302326,36,0,0,1,0
12,40,22,5,4,0,0,348.837209302326,40,0,0,1,0
0,27,21,3,5,0,0,348.837209302326,22,0,0,0,0
12,29,11,3,4,0,0,348.837209302326,29,0,0,0,1
10,33,17,3,4,0,0,348.837209302326,23,0,0,1,0
8,25,11,3,3,0,0,348.837209302326,22,0,0,0,0
8,23,9,3,2,0,0,348.837209302326,23,0,0,0,0
12,24,6,3,3,0,0,348.837209302326,24,0,0,1,0
8,37,23,3,4,0,0,348.837209302326,34,0,0,0,0
8,26,12,3,3,0,0,348.837209302326,26,0,0,1,0
0,38,32,2,2,0,1,348.837209302326,38,0,0,1,0
15,37,16,2,3,0,1,348.837209302326,37,0,0,1,0
0,48,42,4,1,0,0,348.837209302326,48,0,0,1,0
4,37,27,2,3,0,0,348.837209302326,37,0,0,1,0
11,26,9,2,4,0,0,348.837209302326,6,1,0,0,1
6,28,16,6,3,0,1,348.837209302326,28,0,0,1,0
12,29,11,3,4,0,0,348.837209302326,29,0,0,1,0
14,20,0,2,4,0,0,348.837209302326,20,1,0,0,0
4,51,41,3,2,0,0,348.837209302326,51,0,0,1,0
8,21,7,3,4,0,0,348.837209302326,19,1,0,0,0
5,47,36,3,2,0,1,348.837209302326,47,0,0,1,0
14,27,7,3,1,0,1,348.837209302326,26,1,0,0,1
6,32,20,4,2,0,1,348.837209302326,32,1,0,0,0
10,49,33,4,3,0,0,348.837209302326,49,0,0,1,0
12,31,13,3,3,0,0,348.837209302326,31,0,0,1,0
3,19,10,4,1,0,1,348.837209302326,6,0,0,1,0
12,34,16,4,2,0,1,348.837209302326,34,1,0,0,1
3,26,17,5,1,0,1,348.837209302326,26,1,0,0,1
15,42,21,4,4,0,0,348.837209302326,42,0,1,0,1
8,26,12,4,5,0,0,348.837209302326,19,0,1,0,0
12,23,5,5,2,0,1,348.837209302326,23,1,0,0,0
12,25,7,5,2,0,1,348.837209302326,25,1,0,0,0
12,21,3,3,4,0,0,348.837209302326,19,0,1,0,0
9,30,15,3,4,0,0,348.837209302326,28,1,0,0,0
8,46,32,4,5,0,0,348.837209302326,46,1,0,0,0
11,31,14,4,4,0,1,348.837209302326,31,1,0,0,0
8,28,14,4,2,0,1,348.837209302326,11,1,0,0,0
9,32,17,6,3,0,1,348.837209302326,32,1,0,0,0
15,33,12,3,3,0,1,348.837209302326,33,1,0,0,0
8,32,18,3,4,0,0,348.837209302326,25,1,0,0,0
15,23,2,3,5,0,0,348.837209302326,20,1,0,0,0
11,24,7,4,4,0,0,348.837209302326,24,0,0,1,0
13,23,4,6,2,0,1,348.837209302326,23,0,0,1,0
0,42,36,6,1,0,0,348.837209302326,42,0,0,1,0
10,46,30,2,3,0,0,348.837209302326,46,0,0,1,0
12,24,6,2,4,0,0,348.837209302326,18,0,0,0,0
11,28,11,3,3,0,0,348.837209302326,27,1,0,0,0
0,41,35,3,4,0,0,348.837209302326,41,0,0,1,0
4,47,37,3,4,0,0,348.837209302326,35,1,0,0,0
2,46,38,3,3,0,0,348.837209302326,46,0,0,1,0
12,26,8,3,4,0,0,348.837209302326,23,0,0,0,0
0,36,30,3,1,0,1,348.837209302326,36,0,0,1,0
6,48,36,5,1,0,1,348.837209302326,48,0,0,1,0
8,26,12,4,2,0,1,348.837209302326,26,0,0,1,0
0,54,48,4,2,0,1,348.837209302326,54,0,0,1,0
8,16,2,4,1,0,1,348.837209302326,16,0,0,1,0
0,18,12,5,1,0,1,348.837209302326,18,0,0,1,0
0,35,29,4,2,0,0,348.837209302326,35,0,0,1,0
4,29,19,4,3,0,0,348.837209302326,29,0,0,1,0
8,44,30,4,2,0,0,348.837209302326,34,0,0,1,0
0,44,38,6,1,0,1,348.837209302326,44,0,0,1,0
12,23,5,5,3,0,0,348.837209302326,23,0,0,1,0
15,30,9,5,4,0,0,348.837209302326,27,0,0,0,0
12,21,3,5,4,0,0,348.837209302326,21,0,0,1,0
0,30,24,3,1,0,1,348.837209302326,30,0,0,1,0
15,25,4,4,5,0,0,348.837209302326,25,0,0,1,0
0,30,24,4,3,0,0,348.837209302326,30,0,0,1,0
0,48,42,3,2,0,0,348.837209302326,41,0,0,1,0
7,42,29,4,2,0,0,348.837209302326,39,0,0,1,0
0,26,20,4,2,0,0,348.837209302326,26,0,0,1,0
0,37,31,4,1,0,0,348.837209302326,20,0,0,1,0
6,44,32,4,4,0,0,348.837209302326,23,0,0,1,0
0,35,29,4,1,0,0,348.837209302326,35,0,0,1,0
14,23,3,2,3,0,0,348.837209302326,8,0,0,1,0
15,27,6,2,1,0,0,348.837209302326,27,0,0,1,0
12,23,5,2,1,0,0,348.837209302326,23,0,0,1,0
10,23,7,3,3,0,0,348.837209302326,18,0,0,1,0
0,28,22,5,1,0,1,348.837209302326,28,0,0,1,0
6,31,19,3,1,0,1,348.837209302326,27,0,0,1,0
16,27,5,3,4,0,0,348.837209302326,27,0,0,1,0
11,17,0,3,2,0,0,348.837209302326,17,0,0,1,0
0,25,19,3,4,0,0,348.837209302326,20,0,0,1,0
0,50,44,3,3,0,0,348.837209302326,50,0,0,1,0
12,24,6,5,1,0,1,348.837209302326,24,0,0,1,0
10,20,4,5,4,0,0,348.837209302326,20,0,0,0,0
0,50,44,5,3,0,0,348.837209302326,50,0,0,1,0
4,35,25,5,4,0,0,348.837209302326,35,0,0,1,0
0,47,41,3,1,0,1,348.837209302326,47,0,0,1,0
0,45,39,3,1,0,1,348.837209302326,45,0,0,1,0
15,26,5,3,1,0,1,348.837209302326,26,0,0,1,0
0,45,39,3,1,0,1,348.837209302326,45,0,0,1,0
0,49,43,3,1,0,1,348.837209302326,49,0,0,1,0
12,28,10,4,2,0,0,348.837209302326,28,0,0,1,0
6,34,22,2,1,0,0,348.837209302326,34,0,0,1,0
13,23,4,2,3,0,0,348.837209302326,23,0,0,0,0
8,24,10,4,3,0,0,348.837209302326,22,1,0,0,0
12,43,25,3,1,0,0,348.837209302326,43,0,0,1,0
7,18,5,3,1,0,0,348.837209302326,18,0,0,1,0
6,26,14,3,1,0,1,348.837209302326,26,0,0,1,0
12,21,3,2,1,0,1,348.837209302326,21,1,0,0,0
0,33,27,3,2,0,0,348.837209302326,33,0,0,1,0
10,25,9,3,1,0,1,348.837209302326,25,0,0,1,0
8,32,18,3,2,0,0,348.837209302326,21,0,0,1,0
0,34,28,3,1,0,1,348.837209302326,27,0,0,1,0
8,18,4,3,3,0,0,348.837209302326,18,0,0,1,0
12,27,9,3,1,0,1,348.837209302326,27,0,0,1,0
15,26,5,4,5,0,0,348.837209302326,25,0,0,1,0
8,39,25,4,4,0,0,348.837209302326,27,0,0,0,0
15,25,4,4,4,0,0,348.837209302326,24,1,0,0,1
8,47,33,4,4,0,0,348.837209302326,47,0,0,0,0
12,45,27,4,5,0,0,348.837209302326,43,0,0,0,1
12,28,10,4,3,0,0,348.837209302326,28,0,1,0,0
8,37,23,5,3,0,0,348.837209302326,31,0,0,1,0
12,26,8,5,3,0,0,348.837209302326,26,0,0,1,0
8,34,20,5,4,0,0,348.837209302326,26,0,0,1,0
0,46,40,5,5,0,0,348.837209302326,45,0,0,1,0
4,38,28,6,2,0,1,348.837209302326,21,0,0,1,0
12,34,16,5,4,0,1,348.837209302326,30,1,0,0,0
7,31,18,6,4,0,0,348.837209302326,31,1,0,0,0
8,26,12,6,5,0,0,348.837209302326,24,1,0,0,0
12,33,15,6,4,0,0,348.837209302326,28,1,0,0,0
12,25,7,2,5,0,0,348.837209302326,23,0,1,0,0
13,22,3,2,4,0,0,348.837209302326,22,1,0,0,0
15,53,32,2,4,0,1,348.837209302326,53,1,0,0,0
3,24,15,2,4,0,0,348.837209302326,16,1,0,0,0
14,28,8,2,5,0,0,348.837209302326,21,1,0,0,0
8,35,21,3,4,0,0,348.837209302326,35,1,0,0,0
12,20,2,3,4,0,0,348.837209302326,20,1,0,0,0
14,28,8,3,4,0,0,348.837209302326,20,1,0,0,0
15,35,14,2,5,0,0,348.837209302326,33,1,0,0,0
10,36,20,3,1,0,1,348.837209302326,36,1,0,0,0
16,42,20,3,4,0,1,348.837209302326,42,1,0,0,0
4,53,43,5,2,0,1,348.837209302326,53,1,0,0,0
9,22,7,5,1,0,1,348.837209302326,22,1,0,0,0
12,37,19,5,2,0,1,348.837209302326,37,1,0,0,0
8,48,34,4,3,0,1,348.837209302326,48,1,0,0,0
9,43,28,2,5,0,0,348.837209302326,18,0,1,0,0
8,46,32,3,4,0,1,348.837209302326,46,1,0,0,0
12,28,10,3,4,0,1,348.837209302326,28,1,0,0,0
15,25,4,3,4,0,1,348.837209302326,25,1,0,0,0
7,19,6,3,2,0,1,348.837209302326,19,1,0,0,0
8,40,26,3,4,0,1,348.837209302326,40,0,1,0,0
16,26,4,4,4,0,0,348.837209302326,21,1,0,0,0
11,25,8,3,3,0,0,348.837209302326,25,0,0,0,0
12,28,10,4,5,0,0,348.837209302326,25,1,0,0,0
12,26,8,2,3,0,1,348.837209302326,26,1,0,0,0
7,45,32,6,1,0,1,348.837209302326,45,1,0,0,0
16,24,2,3,5,0,0,348.837209302326,24,1,0,0,0
9,31,16,2,4,0,1,348.837209302326,24,1,0,0,0
8,20,6,2,2,0,1,348.837209302326,20,0,1,0,0
12,30,12,4,4,0,0,348.837209302326,24,1,0,0,0
12,28,10,4,4,0,0,348.837209302326,28,1,0,0,0
15,37,16,5,5,0,0,348.837209302326,32,0,1,0,0
12,35,17,4,3,0,1,348.837209302326,30,1,0,0,1
12,45,27,5,4,0,0,348.837209302326,45,1,0,0,0
7,51,38,3,4,0,0,348.837209302326,NA,0,1,0,1
15,31,10,4,4,0,1,348.837209302326,31,1,0,0,0
12,32,14,4,3,0,1,348.837209302326,32,0,0,1,0
12,41,23,5,3,0,1,348.837209302326,41,1,0,0,0
5,37,26,5,4,0,1,348.837209302326,17,0,1,0,0
8,45,31,5,2,0,1,348.837209302326,45,0,1,0,0
8,40,26,6,3,0,1,348.837209302326,40,1,0,0,1
5,34,23,6,2,0,1,348.837209302326,34,0,1,0,0
8,25,11,2,2,0,1,348.837209302326,25,1,0,0,0
8,24,10,2,5,0,0,348.837209302326,24,1,0,0,0
8,52,38,3,1,0,1,348.837209302326,52,0,0,0,0
7,43,30,3,2,0,1,348.837209302326,43,1,0,0,0
10,41,25,7,2,0,1,348.837209302326,41,0,1,0,0
8,39,25,5,2,0,1,348.837209302326,39,1,0,0,0
14,37,17,5,3,0,1,348.837209302326,37,0,1,0,0
7,37,24,5,2,0,1,348.837209302326,37,0,1,0,0
10,25,9,5,2,0,1,348.837209302326,25,1,0,0,0
14,21,1,4,5,0,0,348.837209302326,11,1,0,0,0
12,32,14,4,4,0,0,348.837209302326,28,1,0,0,1
12,38,20,4,4,0,0,348.837209302326,38,1,0,0,0
8,38,24,4,4,0,0,348.837209302326,38,1,0,0,0
8,29,15,4,2,0,1,348.837209302326,29,1,0,0,0
10,37,21,5,2,0,1,348.837209302326,37,0,1,0,0
7,34,21,5,1,0,1,348.837209302326,34,0,1,0,0
14,29,9,4,4,0,0,348.837209302326,22,1,0,0,0
12,21,3,4,4,0,0,348.837209302326,18,1,0,0,1
8,39,25,4,5,0,0,348.837209302326,28,0,1,0,0
14,23,3,4,5,0,0,348.837209302326,13,0,0,1,1
12,52,34,5,4,0,1,348.837209302326,52,1,0,0,0
14,27,7,3,4,0,0,348.837209302326,23,0,0,1,0
12,22,4,3,5,0,0,348.837209302326,19,0,0,1,0
12,19,1,5,3,0,1,348.837209302326,19,1,0,0,0
8,36,22,5,3,0,1,348.837209302326,36,0,1,0,0
6,44,32,5,2,0,1,348.837209302326,44,1,0,0,0
8,35,21,5,2,0,1,348.837209302326,35,1,0,0,0
8,37,23,2,2,0,1,348.837209302326,37,1,0,0,0
10,34,18,5,4,0,0,348.837209302326,34,1,0,0,0
12,50,32,5,4,0,0,348.837209302326,50,1,0,0,0
12,20,2,6,3,0,1,348.837209302326,20,1,0,0,0
8,25,11,6,3,0,1,348.837209302326,25,0,1,0,0
11,30,13,6,3,0,1,348.837209302326,30,1,0,0,0
7,44,31,6,2,0,1,348.837209302326,44,1,0,0,0
8,50,36,3,1,0,1,348.837209302326,50,1,0,0,0
12,25,7,2,5,0,0,348.837209302326,25,1,0,0,0
16,31,9,2,5,0,0,348.837209302326,27,0,1,0,0
12,28,10,7,2,0,1,348.837209302326,28,0,1,0,0
7,34,21,7,1,0,1,348.837209302326,34,1,0,0,0
8,27,13,7,2,0,1,348.837209302326,27,0,1,0,0
12,34,16,3,2,0,1,348.837209302326,34,1,0,0,0
8,31,17,3,3,0,1,348.837209302326,31,1,0,0,0
16,32,10,4,3,0,1,348.837209302326,29,0,1,0,0
10,30,14,4,3,0,1,348.837209302326,28,1,0,0,0
7,30,17,4,2,0,1,348.837209302326,30,1,0,0,0
9,17,2,5,3,0,1,348.837209302326,17,1,0,0,0
15,34,13,5,4,0,0,348.837209302326,34,1,0,0,0
8,44,30,5,1,0,0,348.837209302326,44,1,0,0,0
10,48,32,2,3,0,1,348.837209302326,48,0,1,0,0
